Date,Group,Energy (kcal),Alcohol (g),Caffeine (mg),Oxalate (mg),Phytate (mg),Water (g),B1 (Thiamine) (mg),B2 (Riboflavin) (mg),B3 (Niacin) (mg),B5 (Pantothenic Acid) (mg),B6 (Pyridoxine) (mg),B12 (Cobalamin) (µg),Folate (µg),Vitamin A (µg),Vitamin C (mg),Vitamin D (IU),Vitamin E (mg),Vitamin K (µg),Calcium (mg),Copper (mg),Iron (mg),Magnesium (mg),Manganese (mg),Phosphorus (mg),Potassium (mg),Selenium (µg),Sodium (mg),Zinc (mg),Net Carbs (g),Carbs (g),Fiber (g),Insoluble Fiber (g),Soluble Fiber (g),Starch (g),Sugars (g),Added Sugars (g),Fat (g),Cholesterol (mg),Monounsaturated (g),Polyunsaturated (g),Saturated (g),Trans-Fats (g),Omega-3 (g),ALA (g),DHA (g),EPA (g),Omega-6 (g),AA (g),LA (g),Cystine (g),Histidine (g),Isoleucine (g),Leucine (g),Lysine (g),Methionine (g),Phenylalanine (g),Protein (g),Threonine (g),Tryptophan (g),Tyrosine (g),Valine (g),Completed
2025-10-19,"Breakfast",615.85,0.00,0.00,74.00,110.98,405.72,0.75,0.45,4.76,1.47,0.80,0.18,347.51,1075.86,19.68,12.80,3.75,61.07,231.02,1.52,10.22,140.08,2.78,519.30,1566.36,5.95,524.01,5.21,91.49,115.57,23.60,7.78,1.47,64.36,20.72,0.00,7.16,4.00,2.11,2.66,1.70,0.04,0.36,0.11,0.00,0.00,1.34,0.00,0.46,0.50,0.93,1.41,2.68,2.45,0.39,1.62,33.14,1.31,0.31,0.98,1.66,false
2025-10-19,"Lunch",394.47,0.00,0.00,116.86,758.70,89.55,0.48,0.16,1.36,0.83,0.32,0.00,267.63,0.50,1.24,0.00,2.00,9.98,160.08,0.66,5.82,147.93,1.73,375.64,1160.38,9.48,537.51,2.82,25.44,43.84,18.09,15.52,2.58,21.61,2.89,0.00,14.60,0.00,10.09,2.20,2.03,0.02,0.36,0.36,0.00,0.00,1.60,0.00,1.60,0.25,0.64,1.10,1.92,1.52,0.33,1.31,23.82,0.92,0.31,0.74,1.31,false
2025-10-19,"Dinner",276.96,0.00,0.00,66.36,141.04,490.36,0.35,0.20,1.22,1.04,0.30,0.00,116.40,46.66,204.98,0.00,1.34,4.40,159.20,0.22,0.61,46.80,0.16,73.52,880.08,1.84,2.00,0.34,54.67,70.86,13.45,6.98,6.50,0.10,55.19,0.00,0.78,0.00,0.10,0.19,0.11,0.00,0.04,0.04,0.00,0.00,0.15,0.00,0.15,0.04,0.08,0.10,0.11,0.20,0.08,0.13,3.98,0.07,0.04,0.06,0.17,false
2025-10-19,"Total",1855.98,0.00,33.33,410.80,1805.78,1268.77,2.07,1.23,11.06,5.45,1.96,1.27,793.76,1287.40,243.02,101.03,7.82,116.30,858.41,3.47,21.75,569.19,7.85,1598.09,4906.63,39.23,1212.87,12.44,254.58,327.65,69.50,39.68,15.51,125.59,116.45,5.03,36.64,20.22,16.59,7.06,10.08,0.21,0.89,0.64,0.00,0.00,4.97,0.01,4.07,1.20,2.24,3.58,6.51,5.52,1.18,4.20,83.94,3.15,0.94,2.62,4.38,false
2025-10-20,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-10-21,"Lunch",554.80,0.00,0.00,2317.78,274.84,565.69,0.55,0.74,3.06,1.48,1.01,0.54,664.65,659.15,75.71,38.40,5.62,977.68,407.60,1.11,9.80,332.45,3.53,632.95,2092.35,11.66,533.90,5.24,64.57,88.91,23.85,15.72,8.15,39.35,23.61,0.00,10.89,12.00,2.16,3.48,2.77,0.11,0.55,0.55,0.00,0.00,2.23,0.00,2.22,0.39,0.84,1.42,2.35,2.14,0.48,1.61,32.22,1.24,0.35,0.94,1.47,false
2025-10-21,"Total",554.80,0.00,0.00,2317.78,274.84,565.69,0.55,0.74,3.06,1.48,1.01,0.54,664.65,659.15,75.71,38.40,5.62,977.68,407.60,1.11,9.80,332.45,3.53,632.95,2092.35,11.66,533.90,5.24,64.57,88.91,23.85,15.72,8.15,39.35,23.61,0.00,10.89,12.00,2.16,3.48,2.77,0.11,0.55,0.55,0.00,0.00,2.23,0.00,2.22,0.39,0.84,1.42,2.35,2.14,0.48,1.61,32.22,1.24,0.35,0.94,1.47,false
2025-10-22,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-10-23,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-10-24,"Breakfast",568.70,0.00,33.33,153.58,795.05,283.13,0.49,0.42,3.72,2.12,0.53,1.09,62.22,164.37,17.12,88.23,0.73,40.86,308.11,1.06,5.10,234.38,3.18,629.64,1299.81,21.96,149.35,4.07,82.98,97.38,14.36,9.39,4.97,39.53,37.64,5.03,14.09,16.22,4.29,2.00,6.24,0.15,0.13,0.12,0.00,0.00,1.87,0.01,1.86,0.41,0.59,0.96,1.80,1.35,0.39,1.14,23.00,0.85,0.29,0.84,1.24,false
2025-10-24,"Lunch",710.86,0.00,0.00,55.12,798.74,647.12,0.51,1.12,9.40,4.16,0.69,1.67,132.64,299.73,26.55,130.50,6.75,14.80,153.60,0.96,8.30,195.72,3.50,733.00,1532.68,57.71,1881.49,6.15,87.94,104.07,15.69,11.65,4.10,57.29,30.88,0.00,19.68,559.50,6.82,3.92,5.47,0.00,0.19,0.13,0.06,0.01,3.43,0.22,3.19,0.84,0.90,1.70,2.86,1.93,0.89,1.89,38.32,1.49,0.41,1.23,1.96,false
2025-10-24,"Total",1279.56,0.00,33.33,208.70,1593.80,930.25,1.00,1.54,13.13,6.28,1.22,2.76,194.86,464.10,43.67,218.73,7.47,55.66,461.72,2.03,13.40,430.10,6.68,1362.64,2832.49,79.67,2030.84,10.22,170.92,201.45,30.05,21.05,9.07,96.82,68.53,5.03,33.77,575.72,11.11,5.92,11.71,0.15,0.32,0.25,0.06,0.01,5.30,0.23,5.05,1.24,1.49,2.66,4.66,3.27,1.28,3.04,61.32,2.34,0.69,2.08,3.20,false
2025-10-25,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-10-26,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-10-27,"Breakfast",568.70,0.00,33.33,153.58,795.05,283.13,0.49,0.42,3.72,2.12,0.53,1.09,62.22,164.37,17.12,88.23,0.73,40.86,308.11,1.06,5.10,234.38,3.18,629.64,1299.81,21.96,149.35,4.07,82.98,97.38,14.36,9.39,4.97,39.53,37.64,5.03,14.09,16.22,4.29,2.00,6.24,0.15,0.13,0.12,0.00,0.00,1.87,0.01,1.86,0.41,0.59,0.96,1.80,1.35,0.39,1.14,23.00,0.85,0.29,0.84,1.24,false
2025-10-27,"Lunch",659.95,0.00,0.00,50.42,121.35,467.91,0.65,0.78,7.63,2.14,0.63,1.00,125.70,293.97,63.60,0.00,6.48,118.54,491.79,0.58,4.83,155.80,3.38,626.80,1231.79,57.27,1164.99,3.91,59.75,73.05,13.12,6.28,1.85,37.50,17.70,5.33,22.13,24.00,7.72,4.89,6.50,0.03,0.31,0.31,0.00,0.00,2.82,0.01,2.81,0.33,0.85,1.49,2.75,2.08,0.65,1.55,45.07,1.26,0.43,1.43,1.83,false
2025-10-27,"Dinner",1199.60,0.00,0.00,119.91,287.34,996.09,0.95,2.06,6.79,4.66,1.67,2.47,319.17,747.00,56.97,99.80,5.43,19.72,464.47,2.16,15.90,236.33,3.40,1054.10,3625.47,77.47,472.67,8.71,164.77,195.29,28.66,10.51,3.80,81.95,65.44,18.00,16.27,384.50,5.50,3.04,4.77,0.04,0.39,0.10,0.04,0.01,2.48,0.15,1.43,1.26,2.01,3.80,6.49,5.66,1.90,4.11,76.96,3.26,0.97,2.95,4.62,false
2025-10-27,"Total",2428.25,0.00,33.33,323.91,1203.75,1747.13,2.09,3.26,18.15,8.92,2.84,4.57,507.08,1205.34,137.69,188.03,12.64,179.12,1264.37,3.80,25.84,626.51,9.96,2310.54,6157.07,156.70,1787.01,16.69,307.50,365.73,56.14,26.19,10.62,158.98,120.79,28.36,52.49,424.72,17.51,9.94,17.51,0.22,0.83,0.54,0.04,0.01,7.16,0.16,6.10,1.99,3.46,6.25,11.03,9.08,2.94,6.81,145.02,5.37,1.69,5.22,7.69,false
2025-10-28,"Lunch",70.00,,,,,324.28,0.12,0.30,1.26,0.57,0.30,,31.50,1071.00,63.00,,6.61,1145.55,203.00,0.57,7.91,301.00,1.17,115.50,1921.50,3.15,1452.50,1.16,7.11,14.46,7.35,,,3.26,3.85,,0.28,,,,,,,,,,,,,,0.13,0.54,0.47,0.36,0.07,0.40,6.58,0.30,0.06,,0.40,false
2025-10-28,"Total",70.00,,,,,324.28,0.12,0.30,1.26,0.57,0.30,,31.50,1071.00,63.00,,6.61,1145.55,203.00,0.57,7.91,301.00,1.17,115.50,1921.50,3.15,1452.50,1.16,7.11,14.46,7.35,,,3.26,3.85,,0.28,,,,,,,,,,,,,,0.13,0.54,0.47,0.36,0.07,0.40,6.58,0.30,0.06,,0.40,false
2025-10-29,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-10-30,"Breakfast",631.11,0.00,33.33,164.65,973.52,283.44,0.56,0.47,6.26,2.37,0.58,1.09,85.52,164.84,17.12,88.23,0.98,41.85,319.81,1.26,5.67,273.42,3.69,721.97,1473.13,23.20,253.40,4.63,87.21,103.18,15.91,10.53,5.38,40.15,40.84,7.45,15.83,16.22,5.25,2.37,6.52,0.15,0.14,0.13,0.00,0.00,2.22,0.01,2.22,0.48,0.77,1.25,2.28,1.66,0.48,1.52,29.92,1.10,0.35,1.11,1.56,false
2025-10-30,"Lunch",913.43,0.00,0.00,3.40,1.00,54.86,0.03,0.14,0.23,0.35,0.06,0.36,50.60,121.28,7.50,5.70,1.12,58.33,435.26,0.05,1.01,36.70,0.17,234.20,212.16,6.90,2622.12,1.06,95.21,96.02,0.80,0.69,0.11,0.00,11.99,0.00,30.46,20.40,6.55,0.95,13.85,0.25,0.22,0.22,0.00,0.00,0.58,0.00,0.58,0.07,0.42,0.57,1.04,0.99,0.29,0.58,59.92,0.40,0.14,0.60,0.74,false
2025-10-30,"Dinner",1044.20,0.00,0.00,23.58,297.75,872.76,1.13,2.05,5.29,3.58,0.98,2.97,331.70,934.00,28.29,99.80,3.00,41.58,451.20,1.51,10.88,157.40,2.39,935.61,1931.94,87.54,583.71,6.85,124.89,149.75,22.13,8.53,3.89,63.63,50.92,0.00,15.96,388.00,4.99,3.03,4.73,0.05,0.40,0.13,0.04,0.01,2.34,0.15,1.38,1.32,2.16,4.08,7.11,6.03,2.11,4.35,81.64,3.55,1.00,3.17,4.96,false
2025-10-30,"Snacks",399.02,0.00,0.00,17.05,345.13,6.04,0.09,0.06,1.23,0.53,0.12,0.00,18.25,0.19,18.13,0.00,0.37,1.67,17.29,0.26,1.73,59.47,1.41,226.01,215.51,4.65,247.12,1.73,62.32,66.96,4.42,3.76,0.61,25.07,34.61,20.53,4.21,0.00,0.22,0.62,2.20,0.00,0.03,0.03,0.00,0.00,0.58,0.00,0.58,0.15,0.17,0.26,0.50,0.19,0.12,0.34,26.85,0.21,0.06,0.18,0.32,false
2025-10-30,"Total",2987.76,0.00,33.33,208.69,1617.40,1217.09,1.81,2.72,13.02,6.84,1.75,4.42,486.06,1220.32,71.03,193.73,5.47,143.43,1223.56,3.08,19.29,526.99,7.65,2117.79,3832.74,122.29,3706.35,14.27,369.63,415.91,43.27,23.51,9.99,128.86,138.36,27.98,66.45,424.62,17.00,6.96,27.30,0.44,0.78,0.51,0.04,0.01,5.72,0.16,4.75,2.02,3.50,6.15,10.93,8.88,2.99,6.80,198.32,5.26,1.56,5.05,7.57,false
2025-10-31,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-11-01,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-11-02,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-11-03,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-11-04,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-11-05,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-11-06,"Lunch",221.67,0.00,0.00,2336.64,94.13,312.83,0.23,0.61,2.56,0.57,0.82,0.00,297.16,851.42,232.82,0.00,8.85,1062.72,186.07,0.32,3.36,221.43,1.32,143.94,1259.72,0.21,215.07,1.35,9.05,14.46,5.28,3.55,1.73,0.38,6.06,0.00,16.87,0.00,11.06,2.50,2.24,0.02,0.62,0.62,0.00,0.00,1.74,0.00,1.74,0.11,0.18,0.38,0.60,0.45,0.13,0.40,8.31,0.34,0.11,0.28,0.43,false
2025-11-06,"Total",221.67,0.00,0.00,2336.64,94.13,312.83,0.23,0.61,2.56,0.57,0.82,0.00,297.16,851.42,232.82,0.00,8.85,1062.72,186.07,0.32,3.36,221.43,1.32,143.94,1259.72,0.21,215.07,1.35,9.05,14.46,5.28,3.55,1.73,0.38,6.06,0.00,16.87,0.00,11.06,2.50,2.24,0.02,0.62,0.62,0.00,0.00,1.74,0.00,1.74,0.11,0.18,0.38,0.60,0.45,0.13,0.40,8.31,0.34,0.11,0.28,0.43,false
2025-11-07,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-11-08,"Snacks",764.20,0.00,0.00,2517.05,498.83,661.42,0.71,0.80,6.51,2.61,1.70,0.18,683.90,627.85,103.20,12.80,10.00,997.28,477.50,1.72,17.38,445.20,5.85,824.37,3529.40,18.90,273.87,7.89,100.22,140.61,39.91,19.94,9.32,73.18,21.67,0.00,11.65,4.00,3.43,4.06,1.90,0.04,0.61,0.61,0.00,0.00,2.59,0.00,2.59,0.46,0.91,1.58,2.53,2.31,0.52,1.78,36.40,1.33,0.40,1.05,1.70,false
2025-11-08,"Total",764.20,0.00,0.00,2517.05,498.83,661.42,0.71,0.80,6.51,2.61,1.70,0.18,683.90,627.85,103.20,12.80,10.00,997.28,477.50,1.72,17.38,445.20,5.85,824.37,3529.40,18.90,273.87,7.89,100.22,140.61,39.91,19.94,9.32,73.18,21.67,0.00,11.65,4.00,3.43,4.06,1.90,0.04,0.61,0.61,0.00,0.00,2.59,0.00,2.59,0.46,0.91,1.58,2.53,2.31,0.52,1.78,36.40,1.33,0.40,1.05,1.70,false
2025-11-09,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-11-10,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-11-11,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-11-12,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-11-13,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-11-14,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-11-15,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-11-16,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-11-17,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-11-18,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-11-19,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-11-20,"Breakfast",568.70,0.00,33.33,153.58,795.05,283.13,0.49,0.42,3.72,2.12,0.53,1.09,62.22,164.37,17.12,88.23,0.73,40.86,308.11,1.06,5.10,234.38,3.18,629.64,1299.81,21.96,149.35,4.07,82.98,97.38,14.36,9.39,4.97,39.53,37.64,5.03,14.09,16.22,4.29,2.00,6.24,0.15,0.13,0.12,0.00,0.00,1.87,0.01,1.86,0.41,0.59,0.96,1.80,1.35,0.39,1.14,23.00,0.85,0.29,0.84,1.24,false
2025-11-20,"Total",568.70,0.00,33.33,153.58,795.05,283.13,0.49,0.42,3.72,2.12,0.53,1.09,62.22,164.37,17.12,88.23,0.73,40.86,308.11,1.06,5.10,234.38,3.18,629.64,1299.81,21.96,149.35,4.07,82.98,97.38,14.36,9.39,4.97,39.53,37.64,5.03,14.09,16.22,4.29,2.00,6.24,0.15,0.13,0.12,0.00,0.00,1.87,0.01,1.86,0.41,0.59,0.96,1.80,1.35,0.39,1.14,23.00,0.85,0.29,0.84,1.24,false
2025-11-21,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-11-22,"Lunch",826.40,0.00,0.00,77.37,336.61,563.68,0.73,0.97,6.92,3.39,0.98,1.11,540.50,253.25,30.26,87.00,7.08,104.92,371.80,1.39,12.83,234.50,4.64,826.10,1875.20,59.60,1507.30,6.79,91.06,119.31,27.67,18.13,9.61,59.73,28.23,2.87,20.17,373.00,6.04,5.67,4.56,0.01,0.35,0.30,0.04,0.01,4.48,0.15,4.31,0.72,1.06,1.86,3.04,2.61,0.77,2.16,47.04,1.66,0.47,1.25,1.97,false
2025-11-22,"Total",826.40,0.00,0.00,77.37,336.61,563.68,0.73,0.97,6.92,3.39,0.98,1.11,540.50,253.25,30.26,87.00,7.08,104.92,371.80,1.39,12.83,234.50,4.64,826.10,1875.20,59.60,1507.30,6.79,91.06,119.31,27.67,18.13,9.61,59.73,28.23,2.87,20.17,373.00,6.04,5.67,4.56,0.01,0.35,0.30,0.04,0.01,4.48,0.15,4.31,0.72,1.06,1.86,3.04,2.61,0.77,2.16,47.04,1.66,0.47,1.25,1.97,false
2025-11-23,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-11-24,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-11-25,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-11-26,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-11-27,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-11-28,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-11-29,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-11-30,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-12-01,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-12-02,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-12-03,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-12-04,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-12-05,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-12-06,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-12-07,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-12-08,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-12-09,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-12-10,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-12-11,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-12-12,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-12-13,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-12-14,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-12-15,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-12-16,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-12-17,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-12-18,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-12-19,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-12-20,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-12-21,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-12-22,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-12-23,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-12-24,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-12-25,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-12-26,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-12-27,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-12-28,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-12-29,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-12-30,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2025-12-31,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2026-01-01,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2026-01-02,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2026-01-03,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2026-01-04,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2026-01-05,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2026-01-06,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2026-01-07,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2026-01-08,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2026-01-09,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2026-01-10,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2026-01-11,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2026-01-12,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2026-01-13,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2026-01-14,"Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
2026-01-15,"Lunch",654.80,0.00,0.00,1465.14,356.43,666.97,0.61,0.67,6.28,2.62,1.63,0.24,522.68,407.62,85.90,17.28,4.70,592.34,338.51,1.41,12.62,318.50,3.65,698.93,3149.56,10.77,654.52,6.34,96.85,123.91,26.62,17.87,8.78,68.13,23.02,0.00,8.03,5.40,1.56,2.93,1.65,0.05,0.38,0.38,0.00,0.00,1.83,0.00,1.83,0.37,0.75,1.24,2.02,1.89,0.42,1.44,29.65,1.10,0.33,0.84,1.34,false
